order_id,expected_delivery_date
5026,2024-07-03 17:20:54.179589
5027,2024-07-05 17:20:54.179589
5028,2024-06-30 17:20:54.179589
5029,2024-07-02 17:20:54.179589
5030,2024-07-06 17:20:54.179589
5031,2024-06-30 17:20:54.179589
5032,2024-06-29 17:20:54.179589
5033,2024-07-05 17:20:54.179589
5034,2024-07-04 17:20:54.179589
5035,2024-07-06 17:20:54.179589
5036,2024-07-01 17:20:54.179589
5037,2024-06-30 17:20:54.179589
5038,2024-07-02 17:20:54.179589
5039,2024-06-28 17:20:54.179589
5040,2024-07-02 17:20:54.179589
5041,2024-06-30 17:20:54.179589
5042,2024-06-28 17:20:54.179589
5043,2024-06-30 17:20:54.179589
5044,2024-07-02 17:20:54.179589
5045,2024-07-02 17:20:54.179589
5046,2024-07-05 17:20:54.179589
5047,2024-06-28 17:20:54.179589
5048,2024-07-04 17:20:54.179589
5049,2024-07-02 17:20:54.179589
5050,2024-06-30 17:20:54.179589
5051,2024-07-01 17:20:54.179589
5052,2024-06-30 17:20:54.179589
5053,2024-07-05 17:20:54.179589
5054,2024-07-01 17:20:54.179589
5055,2024-06-30 17:20:54.179589
5056,2024-06-29 17:20:54.179589
5057,2024-06-30 17:20:54.179589
5058,2024-07-04 17:20:54.179589
5059,2024-07-03 17:20:54.179589
5060,2024-07-02 17:20:54.179589
5061,2024-07-05 17:20:54.179589
5062,2024-06-28 17:20:54.179589
5063,2024-06-30 17:20:54.179589
5064,2024-06-29 17:20:54.179589
5065,2024-06-29 17:20:54.179589
5066,2024-06-28 17:20:54.179589
5067,2024-07-02 17:20:54.179589
5068,2024-07-02 17:20:54.179589
5069,2024-06-30 17:20:54.179589
5070,2024-07-06 17:20:54.179589
5071,2024-07-03 17:20:54.179589
5072,2024-07-03 17:20:54.179589
5073,2024-07-03 17:20:54.179589
5074,2024-06-29 17:20:54.179589
5075,2024-07-05 17:20:54.179589
5076,2024-07-03 17:20:54.179589
5077,2024-06-30 17:20:54.179589
5078,2024-07-06 17:20:54.179589
5079,2024-06-29 17:20:54.179589
5080,2024-07-04 17:20:54.179589
5081,2024-06-30 17:20:54.179589
5082,2024-07-03 17:20:54.179589
5083,2024-07-02 17:20:54.179589
5084,2024-07-03 17:20:54.179589
5085,2024-07-05 17:20:54.179589
5086,2024-06-30 17:20:54.179589
5087,2024-06-29 17:20:54.179589
5088,2024-07-05 17:20:54.179589
5089,2024-06-28 17:20:54.179589
5090,2024-06-29 17:20:54.179589
5091,2024-06-28 17:20:54.179589
5092,2024-07-02 17:20:54.179589
5093,2024-07-05 17:20:54.179589
5094,2024-06-29 17:20:54.179589
5095,2024-07-01 17:20:54.179589
5096,2024-07-01 17:20:54.179589
5097,2024-07-04 17:20:54.179589
5098,2024-06-28 17:20:54.179589
5099,2024-07-06 17:20:54.179589
5100,2024-06-30 17:20:54.179589
5101,2024-07-03 17:20:54.179589
5102,2024-07-02 17:20:54.179589
5103,2024-07-01 17:20:54.179589
5104,2024-07-06 17:20:54.179589
5105,2024-07-06 17:20:54.179589
5106,2024-06-28 17:20:54.179589
5107,2024-07-04 17:20:54.179589
5108,2024-07-06 17:20:54.179589
5109,2024-07-02 17:20:54.179589
5110,2024-06-28 17:20:54.179589
5111,2024-07-05 17:20:54.179589
5112,2024-07-02 17:20:54.179589
5113,2024-07-03 17:20:54.179589
5114,2024-07-04 17:20:54.179589
5115,2024-07-04 17:20:54.179589
5116,2024-07-04 17:20:54.179589
5117,2024-06-28 17:20:54.179589
5118,2024-07-04 17:20:54.179589
5119,2024-06-30 17:20:54.179589
5120,2024-07-02 17:20:54.179589
5121,2024-07-02 17:20:54.179589
5122,2024-07-05 17:20:54.179589
5123,2024-07-04 17:20:54.179589
5124,2024-07-04 17:20:54.179589
5125,2024-07-03 17:20:54.179589
5126,2024-07-04 17:20:54.179589
5127,2024-07-04 17:20:54.179589
5128,2024-07-02 17:20:54.179589
5129,2024-07-02 17:20:54.179589
5130,2024-07-01 17:20:54.179589
5131,2024-07-01 17:20:54.179589
5132,2024-07-02 17:20:54.179589
5133,2024-07-06 17:20:54.179589
5134,2024-07-03 17:20:54.179589
5135,2024-07-05 17:20:54.179589
5136,2024-07-06 17:20:54.179589
5137,2024-07-01 17:20:54.179589
5138,2024-07-04 17:20:54.179589
5139,2024-07-02 17:20:54.179589
5140,2024-07-01 17:20:54.179589
5141,2024-07-04 17:20:54.179589
5142,2024-06-30 17:20:54.179589
5143,2024-06-28 17:20:54.179589
5144,2024-07-04 17:20:54.179589
5145,2024-07-06 17:20:54.179589
5146,2024-06-29 17:20:54.179589
5147,2024-07-04 17:20:54.179589
5148,2024-06-29 17:20:54.179589
5149,2024-06-30 17:20:54.179589
5150,2024-06-30 17:20:54.179589
5151,2024-07-01 17:20:54.179589
5152,2024-07-03 17:20:54.179589
5153,2024-06-30 17:20:54.179589
5154,2024-07-06 17:20:54.179589
5155,2024-06-29 17:20:54.179589
5156,2024-07-04 17:20:54.179589
5157,2024-07-03 17:20:54.179589
5158,2024-06-29 17:20:54.179589
5159,2024-06-30 17:20:54.179589
5160,2024-07-03 17:20:54.179589
5161,2024-07-01 17:20:54.179589
5162,2024-06-28 17:20:54.179589
5163,2024-06-28 17:20:54.179589
5164,2024-06-30 17:20:54.179589
5165,2024-07-05 17:20:54.179589
5166,2024-07-01 17:20:54.179589
5167,2024-06-28 17:20:54.179589
5168,2024-07-05 17:20:54.179589
5169,2024-07-03 17:20:54.179589
5170,2024-06-28 17:20:54.179589
5171,2024-07-03 17:20:54.179589
5172,2024-06-28 17:20:54.179589
5173,2024-06-30 17:20:54.179589
5174,2024-06-29 17:20:54.179589
5175,2024-07-01 17:20:54.179589
5176,2024-06-29 17:20:54.179589
5177,2024-07-02 17:20:54.179589
5178,2024-07-01 17:20:54.179589
5179,2024-07-03 17:20:54.179589
5180,2024-07-04 17:20:54.179589
5181,2024-06-29 17:20:54.179589
5182,2024-06-29 17:20:54.179589
5183,2024-07-05 17:20:54.179589
5184,2024-07-06 17:20:54.179589
5185,2024-07-02 17:20:54.179589
5186,2024-07-04 17:20:54.179589
5187,2024-07-06 17:20:54.179589
5188,2024-06-28 17:20:54.179589
5189,2024-07-05 17:20:54.179589
5190,2024-07-06 17:20:54.179589
5191,2024-07-06 17:20:54.179589
5192,2024-07-04 17:20:54.179589
5193,2024-06-30 17:20:54.179589
5194,2024-07-02 17:20:54.179589
5195,2024-06-29 17:20:54.179589
5196,2024-06-30 17:20:54.179589
5197,2024-07-04 17:20:54.179589
5198,2024-06-28 17:20:54.179589
5199,2024-06-30 17:20:54.179589
5200,2024-07-02 17:20:54.179589
5201,2024-07-01 17:20:54.179589
5202,2024-06-30 17:20:54.179589
5203,2024-07-03 17:20:54.179589
5204,2024-07-03 17:20:54.179589
5205,2024-07-01 17:20:54.179589
5206,2024-07-06 17:20:54.179589
5207,2024-07-03 17:20:54.179589
5208,2024-07-06 17:20:54.179589
5209,2024-06-29 17:20:54.179589
5210,2024-07-03 17:20:54.179589
5211,2024-07-01 17:20:54.179589
5212,2024-06-29 17:20:54.179589
5213,2024-07-02 17:20:54.179589
5214,2024-06-30 17:20:54.179589
5215,2024-07-03 17:20:54.179589
5216,2024-07-05 17:20:54.179589
5217,2024-07-01 17:20:54.179589
5218,2024-07-01 17:20:54.179589
5219,2024-07-02 17:20:54.179589
5220,2024-07-03 17:20:54.179589
5221,2024-07-04 17:20:54.179589
5222,2024-07-03 17:20:54.179589
5223,2024-07-04 17:20:54.179589
5224,2024-07-06 17:20:54.179589
5225,2024-07-01 17:20:54.179589
5226,2024-06-28 17:20:54.179589
5227,2024-07-06 17:20:54.179589
5228,2024-07-04 17:20:54.179589
5229,2024-07-01 17:20:54.179589
5230,2024-07-05 17:20:54.179589
5231,2024-07-04 17:20:54.179589
5232,2024-06-29 17:20:54.179589
5233,2024-06-28 17:20:54.179589
5234,2024-07-06 17:20:54.179589
5235,2024-07-04 17:20:54.179589
5236,2024-06-28 17:20:54.179589
5237,2024-07-01 17:20:54.179589
5238,2024-07-02 17:20:54.179589
5239,2024-07-02 17:20:54.179589
5240,2024-07-02 17:20:54.179589
5241,2024-06-30 17:20:54.179589
5242,2024-07-02 17:20:54.179589
5243,2024-07-01 17:20:54.179589
5244,2024-07-02 17:20:54.179589
5245,2024-07-04 17:20:54.179589
5246,2024-07-02 17:20:54.179589
5247,2024-07-05 17:20:54.179589
5248,2024-07-05 17:20:54.179589
5249,2024-06-30 17:20:54.179589
5250,2024-07-02 17:20:54.179589
5251,2024-07-01 17:20:54.179589
5252,2024-07-02 17:20:54.179589
5253,2024-07-05 17:20:54.179589
5254,2024-07-01 17:20:54.179589
5255,2024-07-02 17:20:54.179589
5256,2024-07-04 17:20:54.179589
5257,2024-06-30 17:20:54.179589
5258,2024-07-03 17:20:54.179589
5259,2024-07-06 17:20:54.179589
5260,2024-07-01 17:20:54.179589
5261,2024-07-01 17:20:54.179589
5262,2024-07-03 17:20:54.179589
5263,2024-07-03 17:20:54.179589
5264,2024-06-30 17:20:54.179589
5265,2024-06-28 17:20:54.179589
5266,2024-06-30 17:20:54.179589
5267,2024-07-05 17:20:54.179589
5268,2024-07-05 17:20:54.179589
5269,2024-07-03 17:20:54.179589
5270,2024-07-04 17:20:54.179589
5271,2024-06-29 17:20:54.179589
5272,2024-07-06 17:20:54.179589
5273,2024-06-30 17:20:54.179589
5274,2024-06-29 17:20:54.179589
5275,2024-07-02 17:20:54.179589
5276,2024-06-28 17:20:54.179589
5277,2024-07-02 17:20:54.179589
5278,2024-07-01 17:20:54.179589
5279,2024-07-03 17:20:54.179589
5280,2024-07-02 17:20:54.179589
5281,2024-07-06 17:20:54.179589
5282,2024-07-02 17:20:54.179589
5283,2024-07-05 17:20:54.179589
5284,2024-06-29 17:20:54.179589
5285,2024-06-30 17:20:54.179589
5286,2024-06-30 17:20:54.179589
5287,2024-06-30 17:20:54.179589
5288,2024-07-03 17:20:54.179589
5289,2024-07-04 17:20:54.179589
5290,2024-07-04 17:20:54.179589
5291,2024-07-04 17:20:54.179589
5292,2024-06-30 17:20:54.179589
5293,2024-06-28 17:20:54.179589
5294,2024-07-03 17:20:54.179589
5295,2024-06-30 17:20:54.179589
5296,2024-06-30 17:20:54.179589
5297,2024-06-30 17:20:54.179589
5298,2024-07-06 17:20:54.179589
5299,2024-07-01 17:20:54.179589
5300,2024-07-02 17:20:54.179589
5301,2024-06-30 17:20:54.179589
5302,2024-06-28 17:20:54.179589
5303,2024-07-01 17:20:54.179589
5304,2024-06-28 17:20:54.179589
5305,2024-07-04 17:20:54.179589
5306,2024-07-04 17:20:54.179589
5307,2024-07-01 17:20:54.179589
5308,2024-07-02 17:20:54.179589
5309,2024-07-04 17:20:54.179589
5310,2024-07-03 17:20:54.179589
5311,2024-07-01 17:20:54.179589
5312,2024-07-01 17:20:54.179589
5313,2024-06-29 17:20:54.179589
5314,2024-06-29 17:20:54.179589
5315,2024-07-01 17:20:54.179589
5316,2024-07-02 17:20:54.179589
5317,2024-07-01 17:20:54.179589
5318,2024-06-30 17:20:54.179589
5319,2024-06-29 17:20:54.179589
5320,2024-07-01 17:20:54.179589
5321,2024-07-02 17:20:54.179589
5322,2024-06-28 17:20:54.179589
5323,2024-06-28 17:20:54.179589
5324,2024-07-03 17:20:54.179589
5325,2024-07-02 17:20:54.179589
5326,2024-07-01 17:20:54.179589
5327,2024-06-28 17:20:54.179589
5328,2024-07-04 17:20:54.179589
5329,2024-07-01 17:20:54.179589
5330,2024-06-30 17:20:54.179589
5331,2024-07-04 17:20:54.179589
5332,2024-06-29 17:20:54.179589
5333,2024-06-28 17:20:54.179589
5334,2024-07-01 17:20:54.179589
5335,2024-07-05 17:20:54.179589
5336,2024-07-03 17:20:54.179589
5337,2024-07-06 17:20:54.179589
5338,2024-06-28 17:20:54.179589
5339,2024-06-28 17:20:54.179589
5340,2024-07-02 17:20:54.179589
5341,2024-07-03 17:20:54.179589
5342,2024-07-05 17:20:54.179589
5343,2024-06-30 17:20:54.179589
5344,2024-07-03 17:20:54.179589
5345,2024-06-30 17:20:54.179589
5346,2024-07-05 17:20:54.179589
5347,2024-07-01 17:20:54.179589
5348,2024-06-29 17:20:54.179589
5349,2024-07-06 17:20:54.179589
5350,2024-07-05 17:20:54.179589
5351,2024-07-03 17:20:54.179589
5352,2024-06-30 17:20:54.179589
5353,2024-06-29 17:20:54.179589
5354,2024-07-01 17:20:54.179589
5355,2024-07-01 17:20:54.179589
5356,2024-06-28 17:20:54.179589
5357,2024-07-06 17:20:54.179589
5358,2024-07-05 17:20:54.179589
5359,2024-07-04 17:20:54.179589
5360,2024-07-03 17:20:54.179589
5361,2024-06-30 17:20:54.179589
5362,2024-07-01 17:20:54.179589
5363,2024-06-29 17:20:54.179589
5364,2024-07-04 17:20:54.179589
5365,2024-06-29 17:20:54.179589
5366,2024-06-28 17:20:54.179589
5367,2024-07-03 17:20:54.179589
5368,2024-07-01 17:20:54.179589
5369,2024-07-05 17:20:54.179589
5370,2024-06-28 17:20:54.179589
5371,2024-07-06 17:20:54.179589
5372,2024-07-03 17:20:54.179589
5373,2024-06-29 17:20:54.179589
5374,2024-07-05 17:20:54.179589
5375,2024-07-02 17:20:54.179589
5376,2024-07-02 17:20:54.179589
5377,2024-07-02 17:20:54.179589
5378,2024-07-04 17:20:54.179589
5379,2024-07-04 17:20:54.179589
5380,2024-07-04 17:20:54.179589
5381,2024-06-29 17:20:54.179589
5382,2024-07-05 17:20:54.179589
5383,2024-06-28 17:20:54.179589
5384,2024-06-29 17:20:54.179589
5385,2024-07-04 17:20:54.179589
5386,2024-07-01 17:20:54.179589
5387,2024-07-06 17:20:54.179589
5388,2024-07-06 17:20:54.179589
5389,2024-06-30 17:20:54.179589
5390,2024-06-30 17:20:54.179589
5391,2024-07-06 17:20:54.179589
5392,2024-07-05 17:20:54.179589
5393,2024-06-28 17:20:54.179589
5394,2024-07-03 17:20:54.179589
5395,2024-07-04 17:20:54.179589
5396,2024-07-05 17:20:54.179589
5397,2024-06-29 17:20:54.179589
5398,2024-06-28 17:20:54.179589
5399,2024-07-01 17:20:54.179589
5400,2024-06-28 17:20:54.179589
5401,2024-06-29 17:20:54.179589
5402,2024-06-30 17:20:54.179589
5403,2024-07-01 17:20:54.179589
5404,2024-07-03 17:20:54.179589
5405,2024-07-05 17:20:54.179589
5406,2024-07-06 17:20:54.179589
5407,2024-07-01 17:20:54.179589
5408,2024-06-28 17:20:54.179589
5409,2024-07-02 17:20:54.179589
5410,2024-07-02 17:20:54.179589
5411,2024-07-06 17:20:54.179589
5412,2024-07-03 17:20:54.179589
5413,2024-07-02 17:20:54.179589
5414,2024-07-02 17:20:54.179589
5415,2024-07-05 17:20:54.179589
5416,2024-06-28 17:20:54.179589
5417,2024-07-02 17:20:54.179589
5418,2024-06-28 17:20:54.179589
5419,2024-07-04 17:20:54.179589
5420,2024-07-04 17:20:54.179589
5421,2024-07-05 17:20:54.179589
5422,2024-07-04 17:20:54.179589
5423,2024-07-06 17:20:54.179589
5424,2024-07-05 17:20:54.179589
5425,2024-07-05 17:20:54.179589
5426,2024-06-30 17:20:54.179589
5427,2024-07-01 17:20:54.179589
5428,2024-07-01 17:20:54.179589
5429,2024-06-28 17:20:54.179589
5430,2024-07-03 17:20:54.179589
5431,2024-06-29 17:20:54.179589
5432,2024-07-06 17:20:54.179589
5433,2024-06-28 17:20:54.179589
5434,2024-06-28 17:20:54.179589
5435,2024-07-03 17:20:54.179589
5436,2024-06-28 17:20:54.179589
5437,2024-06-30 17:20:54.179589
5438,2024-06-29 17:20:54.179589
5439,2024-07-06 17:20:54.179589
5440,2024-07-02 17:20:54.179589
5441,2024-07-03 17:20:54.179589
5442,2024-06-29 17:20:54.179589
5443,2024-07-05 17:20:54.179589
5444,2024-07-03 17:20:54.179589
5445,2024-07-05 17:20:54.179589
5446,2024-07-05 17:20:54.179589
5447,2024-06-28 17:20:54.179589
5448,2024-07-04 17:20:54.179589
5449,2024-06-29 17:20:54.179589
5450,2024-07-05 17:20:54.179589
5451,2024-06-29 17:20:54.179589
5452,2024-07-01 17:20:54.179589
5453,2024-06-29 17:20:54.179589
5454,2024-07-04 17:20:54.179589
5455,2024-07-02 17:20:54.179589
5456,2024-07-06 17:20:54.179589
5457,2024-07-02 17:20:54.179589
5458,2024-07-05 17:20:54.179589
5459,2024-06-29 17:20:54.179589
5460,2024-06-30 17:20:54.179589
5461,2024-07-03 17:20:54.179589
5462,2024-07-04 17:20:54.179589
5463,2024-07-05 17:20:54.179589
5464,2024-06-30 17:20:54.179589
5465,2024-07-04 17:20:54.179589
5466,2024-07-05 17:20:54.179589
5467,2024-07-03 17:20:54.179589
5468,2024-07-01 17:20:54.179589
5469,2024-07-03 17:20:54.179589
5470,2024-07-06 17:20:54.179589
5471,2024-06-30 17:20:54.179589
5472,2024-06-29 17:20:54.179589
5473,2024-07-02 17:20:54.179589
5474,2024-07-04 17:20:54.179589
5475,2024-06-30 17:20:54.179589
5476,2024-07-02 17:20:54.179589
5477,2024-07-01 17:20:54.179589
5478,2024-07-04 17:20:54.179589
5479,2024-06-29 17:20:54.179589
5480,2024-07-04 17:20:54.179589
5481,2024-06-29 17:20:54.179589
5482,2024-06-30 17:20:54.179589
5483,2024-07-02 17:20:54.179589
5484,2024-07-04 17:20:54.179589
5485,2024-07-03 17:20:54.179589
5486,2024-07-04 17:20:54.179589
5487,2024-07-03 17:20:54.179589
5488,2024-06-28 17:20:54.179589
5489,2024-07-02 17:20:54.179589
5490,2024-06-28 17:20:54.179589
5491,2024-07-04 17:20:54.179589
5492,2024-07-01 17:20:54.179589
5493,2024-07-02 17:20:54.179589
5494,2024-06-28 17:20:54.179589
5495,2024-07-05 17:20:54.179589
5496,2024-07-01 17:20:54.179589
5497,2024-06-30 17:20:54.179589
5498,2024-06-28 17:20:54.179589
5499,2024-07-01 17:20:54.179589
5500,2024-06-30 17:20:54.179589
5501,2024-07-05 17:20:54.179589
5502,2024-07-06 17:20:54.179589
5503,2024-07-02 17:20:54.179589
5504,2024-07-06 17:20:54.179589
5505,2024-06-28 17:20:54.179589
5506,2024-07-04 17:20:54.179589
5507,2024-07-04 17:20:54.179589
5508,2024-07-03 17:20:54.179589
5509,2024-07-01 17:20:54.179589
5510,2024-07-06 17:20:54.179589
5511,2024-06-30 17:20:54.179589
5512,2024-06-28 17:20:54.179589
5513,2024-06-29 17:20:54.179589
5514,2024-06-30 17:20:54.179589
5515,2024-06-29 17:20:54.179589
5516,2024-07-03 17:20:54.179589
5517,2024-07-04 17:20:54.179589
5518,2024-07-02 17:20:54.179589
5519,2024-07-02 17:20:54.179589
5520,2024-07-04 17:20:54.179589
5521,2024-07-03 17:20:54.179589
5522,2024-07-05 17:20:54.179589
5523,2024-07-06 17:20:54.179589
5524,2024-06-29 17:20:54.179589
5525,2024-06-29 17:20:54.179589
5526,2024-06-28 17:20:54.179589
5527,2024-07-04 17:20:54.179589
5528,2024-07-01 17:20:54.179589
5529,2024-07-06 17:20:54.179589
5530,2024-07-03 17:20:54.179589
5531,2024-07-04 17:20:54.179589
5532,2024-07-04 17:20:54.179589
5533,2024-07-05 17:20:54.179589
5534,2024-07-01 17:20:54.179589
5535,2024-06-30 17:20:54.179589
5536,2024-06-30 17:20:54.179589
5537,2024-07-05 17:20:54.179589
5538,2024-06-30 17:20:54.179589
5539,2024-07-05 17:20:54.179589
5540,2024-06-29 17:20:54.179589
5541,2024-07-02 17:20:54.179589
5542,2024-07-02 17:20:54.179589
5543,2024-07-04 17:20:54.179589
5544,2024-07-02 17:20:54.179589
5545,2024-07-06 17:20:54.179589
5546,2024-06-30 17:20:54.179589
5547,2024-07-06 17:20:54.179589
5548,2024-06-28 17:20:54.179589
5549,2024-06-30 17:20:54.179589
5550,2024-07-01 17:20:54.179589
5551,2024-07-03 17:20:54.179589
5552,2024-07-05 17:20:54.179589
5553,2024-07-04 17:20:54.179589
5554,2024-07-05 17:20:54.179589
5555,2024-07-03 17:20:54.179589
5556,2024-07-03 17:20:54.179589
5557,2024-07-03 17:20:54.179589
5558,2024-06-30 17:20:54.179589
5559,2024-07-01 17:20:54.179589
5560,2024-07-03 17:20:54.179589
5561,2024-07-04 17:20:54.179589
5562,2024-06-30 17:20:54.179589
5563,2024-07-01 17:20:54.179589
5564,2024-07-03 17:20:54.179589
5565,2024-06-28 17:20:54.179589
5566,2024-07-04 17:20:54.179589
5567,2024-06-28 17:20:54.179589
5568,2024-07-06 17:20:54.179589
5569,2024-07-06 17:20:54.179589
5570,2024-07-06 17:20:54.179589
5571,2024-07-01 17:20:54.179589
5572,2024-06-29 17:20:54.179589
5573,2024-07-04 17:20:54.179589
5574,2024-07-01 17:20:54.179589
5575,2024-07-02 17:20:54.179589
5576,2024-06-28 17:20:54.179589
5577,2024-07-03 17:20:54.179589
5578,2024-07-04 17:20:54.179589
5579,2024-06-30 17:20:54.179589
5580,2024-06-29 17:20:54.179589
5581,2024-07-04 17:20:54.179589
5582,2024-06-28 17:20:54.179589
5583,2024-06-29 17:20:54.179589
5584,2024-06-30 17:20:54.179589
5585,2024-07-01 17:20:54.179589
5586,2024-07-02 17:20:54.179589
5587,2024-07-01 17:20:54.179589
5588,2024-06-30 17:20:54.179589
5589,2024-06-28 17:20:54.179589
5590,2024-07-04 17:20:54.179589
5591,2024-07-03 17:20:54.179589
5592,2024-06-29 17:20:54.179589
5593,2024-06-29 17:20:54.179589
5594,2024-06-30 17:20:54.179589
5595,2024-07-05 17:20:54.179589
5596,2024-07-05 17:20:54.179589
5597,2024-07-05 17:20:54.179589
5598,2024-07-04 17:20:54.179589
5599,2024-06-29 17:20:54.179589
5600,2024-06-28 17:20:54.179589
5601,2024-07-03 17:20:54.179589
5602,2024-07-05 17:20:54.179589
5603,2024-06-28 17:20:54.179589
5604,2024-06-30 17:20:54.179589
5605,2024-06-28 17:20:54.179589
5606,2024-07-06 17:20:54.179589
5607,2024-07-04 17:20:54.179589
5608,2024-07-05 17:20:54.179589
5609,2024-07-06 17:20:54.179589
5610,2024-06-30 17:20:54.179589
5611,2024-06-29 17:20:54.179589
5612,2024-07-03 17:20:54.179589
5613,2024-07-02 17:20:54.179589
5614,2024-07-01 17:20:54.179589
5615,2024-07-03 17:20:54.179589
5616,2024-07-03 17:20:54.179589
5617,2024-06-30 17:20:54.179589
5618,2024-06-29 17:20:54.179589
5619,2024-07-06 17:20:54.179589
5620,2024-07-05 17:20:54.179589
5621,2024-07-01 17:20:54.179589
5622,2024-07-03 17:20:54.179589
5623,2024-06-30 17:20:54.179589
5624,2024-07-05 17:20:54.179589
5625,2024-06-30 17:20:54.179589
5626,2024-06-29 17:20:54.179589
5627,2024-07-04 17:20:54.179589
5628,2024-06-30 17:20:54.179589
5629,2024-07-06 17:20:54.179589
5630,2024-06-30 17:20:54.179589
5631,2024-07-05 17:20:54.179589
5632,2024-06-29 17:20:54.179589
5633,2024-07-06 17:20:54.179589
5634,2024-06-28 17:20:54.179589
5635,2024-06-30 17:20:54.179589
5636,2024-06-29 17:20:54.179589
5637,2024-07-04 17:20:54.179589
5638,2024-07-02 17:20:54.179589
5639,2024-07-05 17:20:54.179589
5640,2024-06-29 17:20:54.179589
5641,2024-07-05 17:20:54.179589
5642,2024-07-04 17:20:54.179589
5643,2024-07-02 17:20:54.179589
5644,2024-06-29 17:20:54.179589
5645,2024-07-04 17:20:54.179589
5646,2024-07-01 17:20:54.179589
5647,2024-07-01 17:20:54.179589
5648,2024-07-05 17:20:54.179589
5649,2024-07-03 17:20:54.179589
5650,2024-07-06 17:20:54.179589
5651,2024-06-29 17:20:54.179589
5652,2024-07-02 17:20:54.179589
5653,2024-07-03 17:20:54.179589
5654,2024-07-05 17:20:54.179589
5655,2024-07-01 17:20:54.179589
5656,2024-07-04 17:20:54.179589
5657,2024-07-04 17:20:54.179589
5658,2024-07-01 17:20:54.179589
5659,2024-06-28 17:20:54.179589
5660,2024-06-30 17:20:54.179589
5661,2024-06-29 17:20:54.179589
5662,2024-06-30 17:20:54.179589
5663,2024-07-02 17:20:54.179589
5664,2024-06-28 17:20:54.179589
5665,2024-07-02 17:20:54.179589
5666,2024-06-29 17:20:54.179589
5667,2024-07-01 17:20:54.179589
5668,2024-07-03 17:20:54.179589
5669,2024-07-06 17:20:54.179589
5670,2024-07-03 17:20:54.179589
5671,2024-06-29 17:20:54.179589
5672,2024-07-05 17:20:54.179589
5673,2024-07-02 17:20:54.179589
5674,2024-07-06 17:20:54.179589
5675,2024-07-06 17:20:54.179589
5676,2024-07-01 17:20:54.179589
5677,2024-06-28 17:20:54.179589
5678,2024-07-06 17:20:54.179589
5679,2024-07-06 17:20:54.179589
5680,2024-07-05 17:20:54.179589
5681,2024-07-02 17:20:54.179589
5682,2024-07-02 17:20:54.179589
5683,2024-07-03 17:20:54.179589
5684,2024-06-28 17:20:54.179589
5685,2024-07-06 17:20:54.179589
5686,2024-07-02 17:20:54.179589
5687,2024-07-04 17:20:54.179589
5688,2024-07-05 17:20:54.179589
5689,2024-07-02 17:20:54.179589
5690,2024-06-30 17:20:54.179589
5691,2024-07-03 17:20:54.179589
5692,2024-07-04 17:20:54.179589
5693,2024-07-01 17:20:54.179589
5694,2024-07-06 17:20:54.179589
5695,2024-07-01 17:20:54.179589
5696,2024-06-29 17:20:54.179589
5697,2024-07-06 17:20:54.179589
5698,2024-07-01 17:20:54.179589
5699,2024-07-01 17:20:54.179589
5700,2024-06-28 17:20:54.179589
5701,2024-06-29 17:20:54.179589
5702,2024-06-30 17:20:54.179589
5703,2024-07-04 17:20:54.179589
5704,2024-07-06 17:20:54.179589
5705,2024-07-02 17:20:54.179589
5706,2024-07-01 17:20:54.179589
5707,2024-06-29 17:20:54.179589
5708,2024-07-04 17:20:54.179589
5709,2024-07-03 17:20:54.179589
5710,2024-07-04 17:20:54.179589
5711,2024-07-05 17:20:54.179589
5712,2024-07-06 17:20:54.179589
5713,2024-07-02 17:20:54.179589
5714,2024-07-02 17:20:54.179589
5715,2024-07-01 17:20:54.179589
5716,2024-06-30 17:20:54.179589
5717,2024-07-04 17:20:54.179589
5718,2024-07-02 17:20:54.179589
5719,2024-07-04 17:20:54.179589
5720,2024-06-29 17:20:54.179589
5721,2024-07-06 17:20:54.179589
5722,2024-07-06 17:20:54.179589
5723,2024-07-06 17:20:54.179589
5724,2024-07-02 17:20:54.179589
5725,2024-07-06 17:20:54.179589
5726,2024-06-28 17:20:54.179589
5727,2024-06-29 17:20:54.179589
5728,2024-07-02 17:20:54.179589
5729,2024-07-02 17:20:54.179589
5730,2024-07-03 17:20:54.179589
5731,2024-07-05 17:20:54.179589
5732,2024-06-28 17:20:54.179589
5733,2024-07-06 17:20:54.179589
5734,2024-07-01 17:20:54.179589
5735,2024-07-05 17:20:54.179589
5736,2024-07-02 17:20:54.179589
5737,2024-06-28 17:20:54.179589
5738,2024-07-06 17:20:54.179589
5739,2024-07-05 17:20:54.179589
5740,2024-07-02 17:20:54.179589
5741,2024-07-01 17:20:54.179589
5742,2024-07-05 17:20:54.179589
5743,2024-07-06 17:20:54.179589
5744,2024-07-04 17:20:54.179589
5745,2024-07-01 17:20:54.179589
5746,2024-07-04 17:20:54.179589
5747,2024-07-03 17:20:54.179589
5748,2024-06-30 17:20:54.179589
5749,2024-06-30 17:20:54.179589
5750,2024-06-28 17:20:54.179589
5751,2024-07-02 17:20:54.179589
5752,2024-07-05 17:20:54.179589
5753,2024-07-03 17:20:54.179589
5754,2024-07-05 17:20:54.179589
5755,2024-07-04 17:20:54.179589
5756,2024-06-29 17:20:54.179589
5757,2024-07-05 17:20:54.179589
5758,2024-07-01 17:20:54.179589
5759,2024-07-02 17:20:54.179589
5760,2024-07-05 17:20:54.179589
5761,2024-07-02 17:20:54.179589
