order_id,order_date,product_id,quantity_ordered
4706,2024-06-20 17:20:53.987736,72,9
4707,2024-06-23 17:20:53.987736,84,6
4708,2024-06-25 17:20:53.987736,76,8
4709,2024-06-24 17:20:53.987736,99,8
4710,2024-06-15 17:20:53.987736,81,7
4711,2024-06-21 17:20:53.987736,92,4
4712,2024-06-15 17:20:53.987736,10,4
4713,2024-06-15 17:20:53.987736,86,6
4714,2024-06-22 17:20:53.987736,57,9
4715,2024-06-15 17:20:53.987736,97,7
4716,2024-06-19 17:20:53.987736,86,5
4717,2024-06-21 17:20:53.987736,37,5
4718,2024-06-21 17:20:53.987736,77,8
4719,2024-06-26 17:20:53.987736,91,6
4720,2024-06-23 17:20:53.987736,64,1
4721,2024-06-22 17:20:53.987736,79,1
4722,2024-06-15 17:20:53.987736,86,9
4723,2024-06-16 17:20:53.987736,94,8
4724,2024-06-24 17:20:53.987736,40,6
4725,2024-06-14 17:20:53.987736,98,1
4726,2024-06-18 17:20:53.987736,60,2
4727,2024-06-26 17:20:53.987736,98,3
4728,2024-06-21 17:20:53.987736,48,3
4729,2024-06-21 17:20:53.987736,99,2
4730,2024-06-17 17:20:53.987736,19,2
4731,2024-06-22 17:20:53.987736,72,6
4732,2024-06-15 17:20:53.987736,33,7
4733,2024-06-22 17:20:53.987736,44,4
4734,2024-06-17 17:20:53.987736,92,1
4735,2024-06-13 17:20:53.987736,37,6
4736,2024-06-14 17:20:53.987736,89,7
4737,2024-06-22 17:20:53.987736,36,4
4738,2024-06-21 17:20:53.987736,81,6
4739,2024-06-19 17:20:53.987736,88,9
4740,2024-06-25 17:20:53.987736,21,4
4741,2024-06-21 17:20:53.987736,2,4
4742,2024-06-26 17:20:53.987736,31,5
4743,2024-06-23 17:20:53.987736,97,3
4744,2024-06-13 17:20:53.987736,30,2
4745,2024-06-17 17:20:53.987736,76,9
4746,2024-06-24 17:20:53.987736,44,1
4747,2024-06-18 17:20:53.987736,12,5
4748,2024-06-24 17:20:53.987736,51,5
4749,2024-06-21 17:20:53.987736,49,8
4750,2024-06-26 17:20:53.987736,24,6
4751,2024-06-15 17:20:53.987736,24,6
4752,2024-06-21 17:20:53.987736,60,6
4753,2024-06-23 17:20:53.987736,11,4
4754,2024-06-19 17:20:53.987736,13,1
4755,2024-06-14 17:20:53.987736,91,3
4756,2024-06-16 17:20:53.987736,72,6
4757,2024-06-18 17:20:53.987736,74,5
4758,2024-06-23 17:20:53.987736,72,1
4759,2024-06-17 17:20:53.987736,64,5
4760,2024-06-15 17:20:53.987736,20,2
4761,2024-06-17 17:20:53.987736,72,1
4762,2024-06-21 17:20:53.987736,73,4
4763,2024-06-26 17:20:53.987736,71,6
4764,2024-06-23 17:20:53.987736,78,7
4765,2024-06-20 17:20:53.987736,28,9
4766,2024-06-15 17:20:53.987736,2,5
4767,2024-06-26 17:20:53.987736,43,8
4768,2024-06-19 17:20:53.987736,8,8
4769,2024-06-15 17:20:53.987736,13,9
4770,2024-06-17 17:20:53.987736,85,3
4771,2024-06-15 17:20:53.987736,92,3
4772,2024-06-16 17:20:53.987736,35,9
4773,2024-06-21 17:20:53.987736,23,7
4774,2024-06-22 17:20:53.987736,46,4
4775,2024-06-17 17:20:53.987736,15,1
4776,2024-06-16 17:20:53.987736,2,7
4777,2024-06-13 17:20:53.987736,61,6
4778,2024-06-18 17:20:53.987736,76,3
4779,2024-06-25 17:20:53.987736,64,5
4780,2024-06-22 17:20:53.987736,52,3
4781,2024-06-21 17:20:53.987736,36,8
4782,2024-06-20 17:20:53.987736,67,5
4783,2024-06-22 17:20:53.987736,69,6
4784,2024-06-18 17:20:53.987736,67,2
4785,2024-06-26 17:20:53.987736,47,8
4786,2024-06-20 17:20:53.987736,83,9
4787,2024-06-17 17:20:53.987736,2,3
4788,2024-06-20 17:20:53.987736,44,6
4789,2024-06-23 17:20:53.987736,64,6
4790,2024-06-18 17:20:53.987736,81,2
4791,2024-06-13 17:20:53.987736,78,8
4792,2024-06-15 17:20:53.987736,28,5
4793,2024-06-16 17:20:53.987736,91,8
4794,2024-06-22 17:20:53.987736,54,8
4795,2024-06-23 17:20:53.987736,74,3
4796,2024-06-14 17:20:53.987736,67,5
4797,2024-06-20 17:20:53.987736,36,7
4798,2024-06-23 17:20:53.987736,63,5
4799,2024-06-24 17:20:53.987736,25,6
4800,2024-06-18 17:20:53.987736,86,2
4801,2024-06-16 17:20:53.987736,48,8
4802,2024-06-19 17:20:53.987736,39,5
4803,2024-06-26 17:20:53.987736,47,6
4804,2024-06-20 17:20:53.987736,94,1
4805,2024-06-18 17:20:53.987736,21,2
4806,2024-06-19 17:20:53.987736,30,4
4807,2024-06-19 17:20:53.987736,92,9
4808,2024-06-14 17:20:53.987736,31,6
4809,2024-06-21 17:20:53.987736,26,8
4810,2024-06-16 17:20:53.987736,22,2
4811,2024-06-23 17:20:53.987736,21,5
4812,2024-06-19 17:20:53.987736,1,1
4813,2024-06-24 17:20:53.987736,37,4
4814,2024-06-14 17:20:53.987736,77,1
4815,2024-06-18 17:20:53.987736,85,9
4816,2024-06-14 17:20:53.987736,46,2
4817,2024-06-25 17:20:53.987736,9,7
4818,2024-06-25 17:20:53.987736,17,3
4819,2024-06-15 17:20:53.987736,47,2
4820,2024-06-14 17:20:53.987736,85,4
4821,2024-06-15 17:20:53.987736,95,7
4822,2024-06-20 17:20:53.987736,59,7
4823,2024-06-15 17:20:53.987736,54,9
4824,2024-06-17 17:20:53.987736,86,3
4825,2024-06-23 17:20:53.987736,12,7
4826,2024-06-17 17:20:53.987736,64,6
4827,2024-06-19 17:20:53.987736,6,7
4828,2024-06-18 17:20:53.987736,53,7
4829,2024-06-20 17:20:53.987736,16,5
4830,2024-06-22 17:20:53.987736,90,9
4831,2024-06-19 17:20:53.987736,5,7
4832,2024-06-23 17:20:53.987736,73,7
4833,2024-06-25 17:20:53.987736,46,3
4834,2024-06-16 17:20:53.987736,14,1
4835,2024-06-15 17:20:53.987736,44,5
4836,2024-06-21 17:20:53.987736,63,8
4837,2024-06-18 17:20:53.987736,94,5
4838,2024-06-26 17:20:53.987736,52,3
4839,2024-06-16 17:20:53.987736,26,9
4840,2024-06-17 17:20:53.987736,53,2
4841,2024-06-15 17:20:53.987736,29,3
4842,2024-06-20 17:20:53.987736,19,4
4843,2024-06-17 17:20:53.987736,47,1
4844,2024-06-18 17:20:53.987736,8,4
4845,2024-06-17 17:20:53.987736,23,4
4846,2024-06-18 17:20:53.987736,35,9
4847,2024-06-17 17:20:53.987736,95,8
4848,2024-06-16 17:20:53.987736,53,2
4849,2024-06-14 17:20:53.987736,99,7
4850,2024-06-24 17:20:53.987736,96,6
4851,2024-06-16 17:20:53.987736,58,7
4852,2024-06-14 17:20:53.987736,5,4
4853,2024-06-22 17:20:53.987736,16,5
4854,2024-06-19 17:20:53.987736,17,6
4855,2024-06-19 17:20:53.987736,32,9
4856,2024-06-23 17:20:53.987736,96,2
4857,2024-06-15 17:20:53.987736,52,9
4858,2024-06-16 17:20:53.987736,20,1
4859,2024-06-16 17:20:53.987736,66,4
4860,2024-06-26 17:20:53.987736,84,5
4861,2024-06-26 17:20:53.987736,82,9
4862,2024-06-23 17:20:53.987736,1,6
4863,2024-06-21 17:20:53.987736,58,4
4864,2024-06-19 17:20:53.987736,93,2
4865,2024-06-21 17:20:53.987736,93,5
4866,2024-06-15 17:20:53.987736,83,8
4867,2024-06-18 17:20:53.995748,44,8
4868,2024-06-18 17:20:53.995748,6,6
4869,2024-06-13 17:20:53.995748,50,1
4870,2024-06-25 17:20:53.995748,72,8
4871,2024-06-17 17:20:53.995748,88,4
4872,2024-06-26 17:20:53.996325,20,2
4873,2024-06-25 17:20:53.996325,14,1
4874,2024-06-22 17:20:53.996325,5,7
4875,2024-06-23 17:20:53.996325,41,2
4876,2024-06-23 17:20:53.996325,40,4
4877,2024-06-18 17:20:53.996325,34,4
4878,2024-06-16 17:20:53.996325,80,1
4879,2024-06-19 17:20:53.996325,45,2
4880,2024-06-21 17:20:53.996325,71,1
4881,2024-06-26 17:20:53.996325,80,6
4882,2024-06-25 17:20:53.996325,71,3
4883,2024-06-21 17:20:53.996325,27,1
4884,2024-06-16 17:20:53.996325,78,8
4885,2024-06-25 17:20:53.996325,78,4
4886,2024-06-14 17:20:53.996325,44,7
4887,2024-06-17 17:20:53.996325,33,2
4888,2024-06-22 17:20:53.996325,33,6
4889,2024-06-13 17:20:53.996325,44,6
4890,2024-06-22 17:20:53.996325,20,7
4891,2024-06-21 17:20:53.996325,36,1
4892,2024-06-21 17:20:53.996325,7,1
4893,2024-06-13 17:20:53.996325,32,2
4894,2024-06-21 17:20:53.996325,67,2
4895,2024-06-13 17:20:53.996325,39,5
4896,2024-06-25 17:20:53.996325,93,1
4897,2024-06-13 17:20:53.996325,24,2
4898,2024-06-17 17:20:53.996325,86,6
4899,2024-06-13 17:20:53.996325,70,3
4900,2024-06-14 17:20:53.996325,88,4
4901,2024-06-13 17:20:53.996325,87,1
4902,2024-06-24 17:20:53.996568,54,5
4903,2024-06-13 17:20:53.996568,38,4
4904,2024-06-21 17:20:53.996568,74,8
4905,2024-06-14 17:20:53.996568,80,3
4906,2024-06-19 17:20:53.996568,75,1
4907,2024-06-15 17:20:53.996568,32,5
4908,2024-06-14 17:20:53.996568,45,1
4909,2024-06-16 17:20:53.996568,61,5
4910,2024-06-15 17:20:53.996568,70,9
4911,2024-06-26 17:20:53.996568,88,5
4912,2024-06-26 17:20:53.996568,97,2
4913,2024-06-16 17:20:53.996568,53,2
4914,2024-06-14 17:20:53.996568,51,9
4915,2024-06-25 17:20:53.996568,76,5
4916,2024-06-16 17:20:53.996568,56,8
4917,2024-06-15 17:20:53.996568,27,4
4918,2024-06-15 17:20:53.996568,38,2
4919,2024-06-21 17:20:53.996568,62,4
4920,2024-06-18 17:20:53.996568,18,4
4921,2024-06-23 17:20:53.996568,64,9
4922,2024-06-24 17:20:53.996568,77,6
4923,2024-06-15 17:20:53.996568,30,6
4924,2024-06-19 17:20:53.996568,49,5
4925,2024-06-16 17:20:53.996568,41,6
4926,2024-06-17 17:20:53.996568,13,1
4927,2024-06-13 17:20:53.996568,34,5
4928,2024-06-18 17:20:53.996568,100,6
4929,2024-06-15 17:20:53.996568,94,8
4930,2024-06-16 17:20:53.996568,25,4
4931,2024-06-22 17:20:53.996568,66,5
4932,2024-06-18 17:20:53.996568,100,4
4933,2024-06-25 17:20:53.996568,18,7
4934,2024-06-24 17:20:53.996568,5,6
4935,2024-06-20 17:20:53.996568,19,4
4936,2024-06-20 17:20:53.996568,42,6
4937,2024-06-21 17:20:53.996568,18,4
4938,2024-06-21 17:20:53.996568,32,8
4939,2024-06-25 17:20:53.996568,21,3
4940,2024-06-17 17:20:53.996568,10,8
4941,2024-06-21 17:20:53.996568,37,2
4942,2024-06-23 17:20:53.996568,49,6
4943,2024-06-15 17:20:53.996568,86,8
4944,2024-06-24 17:20:53.996568,13,1
4945,2024-06-14 17:20:53.996568,55,6
4946,2024-06-16 17:20:53.996568,17,9
4947,2024-06-14 17:20:53.996568,9,2
4948,2024-06-25 17:20:53.996568,88,1
4949,2024-06-26 17:20:53.996568,44,2
4950,2024-06-16 17:20:53.996568,78,5
4951,2024-06-16 17:20:53.996568,46,6
4952,2024-06-22 17:20:53.996568,8,1
4953,2024-06-25 17:20:53.996568,37,7
4954,2024-06-25 17:20:53.996568,19,4
4955,2024-06-20 17:20:53.996568,63,9
4956,2024-06-19 17:20:53.996568,92,6
4957,2024-06-14 17:20:53.996568,46,9
4958,2024-06-17 17:20:53.996568,94,1
4959,2024-06-19 17:20:53.996568,71,4
4960,2024-06-13 17:20:53.996568,26,2
4961,2024-06-23 17:20:53.996568,46,6
4962,2024-06-13 17:20:53.996568,46,4
4963,2024-06-26 17:20:53.996568,75,9
4964,2024-06-16 17:20:53.996568,14,3
4965,2024-06-20 17:20:53.996568,85,1
4966,2024-06-26 17:20:53.996568,63,1
4967,2024-06-16 17:20:53.996568,72,9
4968,2024-06-23 17:20:53.996568,3,9
4969,2024-06-19 17:20:53.996568,28,5
4970,2024-06-25 17:20:53.996568,29,2
4971,2024-06-21 17:20:53.996568,87,9
4972,2024-06-14 17:20:53.996568,18,8
4973,2024-06-21 17:20:53.996568,35,6
4974,2024-06-15 17:20:53.996568,77,7
4975,2024-06-18 17:20:53.996568,76,6
4976,2024-06-22 17:20:53.996568,47,5
4977,2024-06-17 17:20:53.996568,5,4
4978,2024-06-23 17:20:53.996568,75,7
4979,2024-06-22 17:20:53.996568,59,4
4980,2024-06-15 17:20:53.996568,75,9
4981,2024-06-15 17:20:53.996568,59,5
4982,2024-06-17 17:20:53.996568,47,8
4983,2024-06-16 17:20:53.996568,95,6
4984,2024-06-22 17:20:53.996568,95,4
4985,2024-06-19 17:20:53.996568,13,3
4986,2024-06-17 17:20:53.996568,78,6
4987,2024-06-15 17:20:53.996568,89,1
4988,2024-06-19 17:20:53.996568,33,2
4989,2024-06-25 17:20:53.996568,97,7
4990,2024-06-20 17:20:53.996568,62,4
4991,2024-06-19 17:20:53.996568,79,5
4992,2024-06-16 17:20:53.996568,16,1
4993,2024-06-21 17:20:53.996568,44,2
4994,2024-06-22 17:20:53.996568,58,4
4995,2024-06-16 17:20:53.996568,6,8
4996,2024-06-18 17:20:53.996568,89,4
4997,2024-06-14 17:20:53.996568,15,3
4998,2024-06-24 17:20:53.996568,4,3
4999,2024-06-15 17:20:53.996568,56,5
5000,2024-06-14 17:20:53.996568,64,3
5001,2024-06-14 17:20:53.996568,68,8
5002,2024-06-17 17:20:53.996568,94,5
5003,2024-06-23 17:20:53.996568,34,7
5004,2024-06-18 17:20:53.996568,91,8
5005,2024-06-21 17:20:53.996568,95,5
5006,2024-06-19 17:20:53.996568,56,8
5007,2024-06-20 17:20:53.996568,32,3
5008,2024-06-16 17:20:53.996568,9,7
5009,2024-06-25 17:20:53.996568,63,8
5010,2024-06-24 17:20:53.996568,72,7
5011,2024-06-26 17:20:53.996568,78,2
5012,2024-06-18 17:20:53.996568,33,8
5013,2024-06-14 17:20:53.996568,87,6
5014,2024-06-20 17:20:53.996568,21,3
5015,2024-06-26 17:20:53.996568,55,4
5016,2024-06-24 17:20:53.996568,76,7
5017,2024-06-23 17:20:53.996568,57,3
5018,2024-06-23 17:20:53.996568,2,1
5019,2024-06-22 17:20:53.996568,13,6
5020,2024-06-13 17:20:53.996568,4,3
5021,2024-06-24 17:20:53.996568,84,6
5022,2024-06-24 17:20:53.996568,50,3
5023,2024-06-26 17:20:53.996568,48,6
5024,2024-06-20 17:20:53.996568,78,4
5025,2024-06-16 17:20:53.996568,30,4
5026,2024-06-17 17:20:53.996568,29,2
5027,2024-06-13 17:20:53.996568,8,4
5028,2024-06-26 17:20:53.996568,12,4
5029,2024-06-25 17:20:53.996568,41,7
5030,2024-06-14 17:20:53.996568,26,5
5031,2024-06-23 17:20:53.996568,50,8
5032,2024-06-14 17:20:53.996568,2,7
5033,2024-06-23 17:20:53.996568,55,9
5034,2024-06-22 17:20:53.996568,56,8
5035,2024-06-16 17:20:53.996568,14,9
5036,2024-06-25 17:20:53.996568,6,1
5037,2024-06-23 17:20:53.996568,95,3
5038,2024-06-26 17:20:53.996568,81,5
5039,2024-06-25 17:20:53.996568,89,9
5040,2024-06-26 17:20:53.996568,61,8
5041,2024-06-17 17:20:53.996568,96,7
5042,2024-06-17 17:20:53.996568,12,2
5043,2024-06-14 17:20:53.996568,13,6
5044,2024-06-23 17:20:53.996568,19,4
5045,2024-06-23 17:20:53.996568,44,5
5046,2024-06-20 17:20:53.996568,89,5
5047,2024-06-17 17:20:53.996568,95,4
5048,2024-06-16 17:20:53.996568,59,4
5049,2024-06-16 17:20:53.996568,37,4
5050,2024-06-18 17:20:53.996568,25,2
5051,2024-06-18 17:20:53.996568,16,1
5052,2024-06-22 17:20:53.996568,38,2
5053,2024-06-17 17:20:53.996568,43,7
5054,2024-06-26 17:20:53.996568,87,1
5055,2024-06-26 17:20:53.996568,14,6
5056,2024-06-21 17:20:53.996568,6,4
5057,2024-06-25 17:20:53.996568,89,2
5058,2024-06-19 17:20:53.996568,23,3
5059,2024-06-14 17:20:53.996568,60,7
5060,2024-06-18 17:20:53.996568,12,6
5061,2024-06-14 17:20:53.996568,13,6
5062,2024-06-23 17:20:53.996568,100,8
5063,2024-06-22 17:20:53.996568,98,8
5064,2024-06-16 17:20:53.996568,6,6
5065,2024-06-19 17:20:53.996568,63,1
5066,2024-06-24 17:20:53.996568,38,7
5067,2024-06-22 17:20:53.996568,50,8
5068,2024-06-24 17:20:53.996568,52,5
5069,2024-06-15 17:20:53.996568,40,4
5070,2024-06-17 17:20:53.996568,8,7
5071,2024-06-24 17:20:53.996568,61,6
5072,2024-06-24 17:20:53.996568,8,6
5073,2024-06-14 17:20:53.996568,97,3
5074,2024-06-15 17:20:53.996568,34,4
5075,2024-06-20 17:20:53.996568,79,5
5076,2024-06-20 17:20:53.996568,100,9
5077,2024-06-20 17:20:53.996568,60,8
5078,2024-06-17 17:20:53.996568,57,3
5079,2024-06-19 17:20:53.996568,99,6
5080,2024-06-22 17:20:53.996568,46,1
5081,2024-06-22 17:20:53.996568,22,3
5082,2024-06-13 17:20:53.996568,87,7
5083,2024-06-23 17:20:53.996568,40,7
5084,2024-06-20 17:20:53.996568,45,2
5085,2024-06-17 17:20:53.996568,55,3
5086,2024-06-23 17:20:53.996568,51,7
5087,2024-06-25 17:20:53.996568,86,6
5088,2024-06-23 17:20:53.996568,5,7
5089,2024-06-14 17:20:53.996568,95,9
5090,2024-06-14 17:20:53.996568,13,8
5091,2024-06-19 17:20:53.996568,28,6
5092,2024-06-18 17:20:53.996568,84,4
5093,2024-06-24 17:20:53.996568,97,9
5094,2024-06-20 17:20:53.996568,80,7
5095,2024-06-13 17:20:53.996568,62,5
5096,2024-06-15 17:20:53.996568,93,2
5097,2024-06-13 17:20:53.996568,87,9
5098,2024-06-18 17:20:53.996568,24,7
5099,2024-06-16 17:20:53.996568,98,9
5100,2024-06-23 17:20:53.996568,7,9
5101,2024-06-17 17:20:53.996568,38,5
5102,2024-06-24 17:20:53.996568,37,7
5103,2024-06-22 17:20:53.996568,68,5
5104,2024-06-26 17:20:53.996568,98,3
5105,2024-06-24 17:20:53.996568,42,8
5106,2024-06-19 17:20:53.996568,86,8
5107,2024-06-16 17:20:53.996568,5,9
5108,2024-06-19 17:20:53.996568,64,6
5109,2024-06-14 17:20:53.996568,50,2
5110,2024-06-23 17:20:53.996568,87,3
5111,2024-06-25 17:20:53.996568,15,6
5112,2024-06-14 17:20:53.996568,95,1
5113,2024-06-19 17:20:53.996568,73,2
5114,2024-06-19 17:20:53.996568,53,8
5115,2024-06-17 17:20:53.996568,25,8
5116,2024-06-23 17:20:53.996568,89,6
5117,2024-06-24 17:20:53.996568,85,3
5118,2024-06-25 17:20:53.996568,9,2
5119,2024-06-18 17:20:53.996568,38,6
5120,2024-06-26 17:20:53.996568,22,1
5121,2024-06-20 17:20:53.996568,87,6
5122,2024-06-22 17:20:53.996568,49,9
5123,2024-06-19 17:20:53.996568,68,7
5124,2024-06-23 17:20:53.996568,93,9
5125,2024-06-20 17:20:53.996568,15,2
5126,2024-06-14 17:20:53.996568,65,5
5127,2024-06-22 17:20:53.996568,54,9
5128,2024-06-13 17:20:53.996568,30,7
5129,2024-06-22 17:20:53.996568,93,9
5130,2024-06-13 17:20:53.996568,20,6
5131,2024-06-18 17:20:53.996568,33,7
5132,2024-06-18 17:20:53.996568,100,5
5133,2024-06-14 17:20:53.996568,86,6
5134,2024-06-18 17:20:53.996568,77,1
5135,2024-06-15 17:20:53.996568,7,1
5136,2024-06-21 17:20:53.996568,8,2
5137,2024-06-21 17:20:53.996568,28,4
5138,2024-06-22 17:20:53.996568,45,9
5139,2024-06-18 17:20:53.996568,73,7
5140,2024-06-17 17:20:53.996568,89,6
5141,2024-06-19 17:20:53.996568,80,1
5142,2024-06-20 17:20:53.996568,74,5
5143,2024-06-20 17:20:53.996568,11,4
5144,2024-06-21 17:20:53.996568,31,5
5145,2024-06-22 17:20:53.996568,12,9
5146,2024-06-14 17:20:53.996568,95,3
5147,2024-06-23 17:20:53.996568,78,4
5148,2024-06-24 17:20:53.996568,51,8
5149,2024-06-24 17:20:53.996568,44,3
5150,2024-06-21 17:20:53.996568,96,3
5151,2024-06-23 17:20:53.996568,50,9
5152,2024-06-15 17:20:53.996568,17,5
5153,2024-06-15 17:20:53.996568,35,1
5154,2024-06-21 17:20:53.996568,1,7
5155,2024-06-24 17:20:53.996568,29,7
5156,2024-06-23 17:20:53.996568,51,6
5157,2024-06-18 17:20:53.996568,64,6
5158,2024-06-22 17:20:53.996568,4,3
5159,2024-06-14 17:20:53.996568,87,3
5160,2024-06-20 17:20:53.996568,28,9
5161,2024-06-17 17:20:53.996568,16,1
5162,2024-06-25 17:20:53.996568,63,7
5163,2024-06-13 17:20:53.996568,76,7
5164,2024-06-13 17:20:53.996568,53,8
5165,2024-06-22 17:20:53.996568,85,6
5166,2024-06-18 17:20:53.996568,17,8
5167,2024-06-16 17:20:53.996568,40,1
5168,2024-06-24 17:20:53.996568,13,1
5169,2024-06-13 17:20:53.996568,52,9
5170,2024-06-18 17:20:53.996568,58,4
5171,2024-06-13 17:20:53.996568,96,3
5172,2024-06-16 17:20:53.996568,37,6
5173,2024-06-21 17:20:53.996568,79,9
5174,2024-06-23 17:20:53.996568,76,4
5175,2024-06-20 17:20:53.996568,61,9
5176,2024-06-19 17:20:53.996568,79,5
5177,2024-06-21 17:20:53.996568,34,7
5178,2024-06-22 17:20:53.996568,70,3
5179,2024-06-21 17:20:53.996568,17,3
5180,2024-06-22 17:20:53.996568,20,3
5181,2024-06-19 17:20:53.996568,73,8
5182,2024-06-26 17:20:53.996568,59,6
5183,2024-06-16 17:20:53.996568,69,9
5184,2024-06-20 17:20:53.996568,87,9
5185,2024-06-17 17:20:53.996568,33,8
5186,2024-06-17 17:20:53.996568,78,1
5187,2024-06-16 17:20:53.996568,17,6
5188,2024-06-25 17:20:53.996568,57,4
5189,2024-06-13 17:20:53.996568,83,4
5190,2024-06-18 17:20:53.996568,97,3
5191,2024-06-26 17:20:53.996568,1,9
5192,2024-06-16 17:20:53.996568,13,2
5193,2024-06-17 17:20:53.996568,27,1
5194,2024-06-21 17:20:53.996568,70,3
5195,2024-06-18 17:20:53.996568,59,4
5196,2024-06-26 17:20:53.996568,6,4
5197,2024-06-23 17:20:53.996568,97,6
5198,2024-06-23 17:20:53.996568,94,1
5199,2024-06-18 17:20:53.996568,99,1
5200,2024-06-16 17:20:53.996568,23,2
5201,2024-06-22 17:20:53.996568,10,4
5202,2024-06-22 17:20:53.996568,51,7
5203,2024-06-21 17:20:53.996568,19,6
5204,2024-06-26 17:20:53.996568,51,9
5205,2024-06-26 17:20:53.996568,92,7
5206,2024-06-18 17:20:53.996568,87,5
5207,2024-06-24 17:20:53.996568,68,6
5208,2024-06-23 17:20:53.996568,84,9
5209,2024-06-26 17:20:53.996568,83,1
5210,2024-06-18 17:20:53.996568,42,9
5211,2024-06-19 17:20:53.996568,91,6
5212,2024-06-25 17:20:53.996568,57,4
5213,2024-06-19 17:20:53.996568,98,5
5214,2024-06-20 17:20:53.996568,68,1
5215,2024-06-16 17:20:53.996568,38,7
5216,2024-06-21 17:20:53.996568,62,8
5217,2024-06-26 17:20:53.996568,7,5
5218,2024-06-20 17:20:53.996568,71,2
5219,2024-06-17 17:20:53.996568,50,8
5220,2024-06-20 17:20:53.996568,52,7
5221,2024-06-14 17:20:53.996568,26,9
5222,2024-06-13 17:20:53.996568,26,4
5223,2024-06-18 17:20:53.996568,19,9
5224,2024-06-26 17:20:53.996568,9,4
5225,2024-06-25 17:20:53.996568,61,3
5226,2024-06-16 17:20:53.996568,20,3
5227,2024-06-18 17:20:53.996568,50,2
5228,2024-06-14 17:20:53.996568,80,3
5229,2024-06-18 17:20:53.996568,81,8
5230,2024-06-14 17:20:53.996568,22,8
5231,2024-06-21 17:20:53.996568,13,2
5232,2024-06-21 17:20:53.996568,12,2
5233,2024-06-23 17:20:53.996568,10,2
5234,2024-06-23 17:20:53.996568,65,7
5235,2024-06-22 17:20:53.996568,96,6
5236,2024-06-24 17:20:53.996568,30,1
5237,2024-06-26 17:20:53.996568,8,2
5238,2024-06-26 17:20:53.996568,21,1
5239,2024-06-15 17:20:53.996568,22,7
5240,2024-06-14 17:20:53.996568,18,6
5241,2024-06-20 17:20:53.996568,66,2
5242,2024-06-26 17:20:53.996568,48,2
5243,2024-06-26 17:20:53.996568,44,2
5244,2024-06-24 17:20:53.996568,9,8
5245,2024-06-17 17:20:53.996568,67,7
5246,2024-06-23 17:20:53.996568,54,1
5247,2024-06-23 17:20:53.996568,26,4
5248,2024-06-25 17:20:53.996568,85,4
5249,2024-06-26 17:20:53.996568,94,7
5250,2024-06-24 17:20:53.996568,92,2
5251,2024-06-16 17:20:53.996568,100,4
5252,2024-06-23 17:20:53.996568,26,1
5253,2024-06-24 17:20:53.996568,34,4
5254,2024-06-19 17:20:53.996568,8,1
5255,2024-06-13 17:20:53.996568,10,2
5256,2024-06-17 17:20:53.996568,48,2
5257,2024-06-26 17:20:53.996568,55,3
5258,2024-06-13 17:20:53.996568,54,8
5259,2024-06-25 17:20:53.996568,78,6
5260,2024-06-14 17:20:53.996568,40,6
5261,2024-06-20 17:20:53.996568,15,9
5262,2024-06-23 17:20:53.996568,81,8
5263,2024-06-19 17:20:53.996568,18,2
5264,2024-06-16 17:20:53.996568,96,6
5265,2024-06-14 17:20:53.996568,23,1
5266,2024-06-24 17:20:53.996568,62,9
5267,2024-06-21 17:20:53.996568,46,4
5268,2024-06-18 17:20:53.996568,87,4
5269,2024-06-26 17:20:53.996568,99,9
5270,2024-06-26 17:20:53.996568,39,3
5271,2024-06-19 17:20:53.996568,15,5
5272,2024-06-24 17:20:53.996568,53,1
5273,2024-06-22 17:20:53.996568,88,6
5274,2024-06-26 17:20:53.996568,64,3
5275,2024-06-22 17:20:53.996568,63,1
5276,2024-06-16 17:20:53.996568,92,6
5277,2024-06-21 17:20:53.996568,80,2
5278,2024-06-19 17:20:53.996568,16,8
5279,2024-06-14 17:20:53.996568,70,2
5280,2024-06-13 17:20:53.996568,66,4
5281,2024-06-24 17:20:53.996568,13,3
5282,2024-06-24 17:20:53.996568,47,9
5283,2024-06-15 17:20:53.996568,9,2
5284,2024-06-16 17:20:53.996568,63,3
5285,2024-06-16 17:20:53.996568,34,7
5286,2024-06-17 17:20:53.996568,81,4
5287,2024-06-18 17:20:53.996568,91,6
5288,2024-06-23 17:20:53.996568,29,3
5289,2024-06-23 17:20:53.996568,37,1
5290,2024-06-15 17:20:53.996568,43,6
5291,2024-06-20 17:20:53.996568,86,4
5292,2024-06-25 17:20:53.996568,64,2
5293,2024-06-19 17:20:53.996568,24,7
5294,2024-06-21 17:20:53.999513,71,5
5295,2024-06-24 17:20:53.999513,34,6
5296,2024-06-18 17:20:53.999513,48,6
5297,2024-06-22 17:20:53.999513,12,9
5298,2024-06-19 17:20:53.999513,23,2
5299,2024-06-20 17:20:53.999513,79,6
5300,2024-06-13 17:20:53.999513,97,9
5301,2024-06-19 17:20:53.999513,13,4
5302,2024-06-20 17:20:53.999607,87,6
5303,2024-06-24 17:20:53.999607,96,7
5304,2024-06-25 17:20:53.999607,45,1
5305,2024-06-20 17:20:53.999607,99,5
5306,2024-06-24 17:20:53.999607,65,4
5307,2024-06-24 17:20:53.999607,47,2
5308,2024-06-25 17:20:53.999607,58,2
5309,2024-06-23 17:20:53.999607,5,2
5310,2024-06-19 17:20:53.999607,77,7
5311,2024-06-15 17:20:53.999607,5,4
5312,2024-06-26 17:20:53.999607,60,6
